distance,timedelta,temperature
7.0788,13,6.9
4.9289,29,2.6
3.9658,15,9.5
1.7407000000000001,15,9.3
4.0896,34,4.7
2.2632,40,6.0
2.7401999999999997,24,2.1
4.3118,17,6.0
8.4982,40,7.9
0.0036,3,8.3
8.613700000000001,14,6.7
4.2091,10,7.7
3.9446,7,6.0
3.1001999999999996,10,6.6
17.4039,17,5.1
4.4539,20,5.3
3.4135,13,11.4
14.9039,23,7.2
1.7909000000000002,10,6.0
2.4289,34,8.2
0.7815,30,4.7
9.1416,15,6.2
6.5538,23,3.6
1.422,11,9.4
0.0007,34,3.3
1.1293,46,8.2
1.5833,5,6.6
3.3581999999999996,13,12.3
0.9136,18,4.4
2.1105,25,1.1
3.7742,18,11.6
0.0011,25,8.8
18.0733,46,8.3
0.5515,31,3.2
3.9666,16,7.3
1.251,5,4.8
3.3153,8,5.9
1.7194,7,4.2
4.1125,12,6.5
3.3962,16,8.2
4.2286,18,7.4
5.1822,11,4.6
8.0646,28,8.7
3.2968,10,3.7
9.3204,20,4.2
1.8612,33,1.7
4.2058,12,3.3
3.27,23,6.1
5.960100000000001,23,3.9
8.5633,18,2.2
0.0788,6,5.8
4.564,15,2.6
7.7504,11,1.2
6.2054,6,7.0
9.318700000000002,11,2.0
0.7901,3,4.6
1.3753,5,12.9
7.1049,28,13.3
1.6379000000000001,9,6.2
0.0014,48,7.0
7.1034,17,5.3
3.4085,6,8.3
1.2472,7,8.6
5.051699999999999,17,6.3
0.0,8,4.5
6.1017,16,8.7
5.9939,21,5.3
3.4396,21,6.3
3.2024,6,8.3
1.4910999999999999,19,10.9
5.1659,50,4.7
1.1604,4,7.9
9.583,19,7.7
12.9657,21,9.2
6.2118,28,9.3
3.5635,10,10.2
5.4853000000000005,24,7.6
0.0053,32,5.2
1.3194000000000001,5,4.3
13.0854,17,2.0
0.0,0,4.3
3.6090999999999998,13,7.6
2.2109,53,8.6
4.7658000000000005,11,6.6
1.2507000000000001,14,7.0
1.7699,19,0.4
1.7253,4,2.9
1.0343,6,3.7
4.2812,17,1.4
11.6549,17,8.1
3.3983000000000003,17,4.6
4.8683000000000005,40,4.8
2.0227,31,1.1
1.1119,28,13.8
8.218,13,8.8
0.29560000000000003,25,2.5
0.2734,38,6.1
0.32130000000000003,44,7.3
1.8907,31,2.8
0.0,1,7.6
0.0,4,4.7
0.5318999999999999,23,2.5
2.546,7,2.0
3.2699000000000003,21,9.7
4.1488000000000005,56,2.2
5.459,12,4.3
1.9885,10,6.2
4.1965,17,2.6
2.4895,21,6.5
2.612,32,6.6
0.0,0,5.1
11.912,23,1.5
0.1974,19,9.0
5.4465,59,7.8
3.4381,8,7.2
5.3932,1,5.4
0.0006,30,14.3
3.1798,8,7.2
7.2156,16,3.7
5.974600000000001,13,2.7
0.009,19,3.1
0.044899999999999995,46,7.8
5.5898,9,12.6
2.9544,33,4.6
10.1186,39,5.0
4.0152,21,13.0
0.32630000000000003,3,4.7
0.0,5,9.8
4.512899999999999,42,4.5
4.966,15,4.1
3.2014,18,2.5
7.3228,24,8.8
0.9921,28,4.6
8.5652,36,2.3
3.429,12,4.5
11.815299999999999,35,2.6
0.0070999999999999995,11,12.6
1.3515,7,9.2
0.4136,14,8.0
1.4803,32,3.1
3.6511,15,2.7
3.5508,9,8.5
7.4715,20,6.7
6.8979,23,2.7
2.6611,8,4.2
7.5796,7,4.5
0.0,5,1.5
6.2112,18,6.0
0.0,0,7.4
6.676399999999999,31,7.9
0.3949,14,2.0
0.52,45,6.5
7.4317,28,5.3
0.7332000000000001,2,8.9
2.4667,14,12.0
6.9238,18,7.9
7.1328000000000005,30,2.9
2.6099,12,6.6
1.2755,18,4.7
0.6829,3,4.9
1.2719,30,3.7
12.386,24,1.7
5.9117,19,2.5
3.7753,12,10.9
6.8706000000000005,30,8.2
1.8295,11,1.9
4.228,7,6.2
4.660699999999999,20,2.3
0.0,11,8.4
8.2189,19,2.8
4.4638,22,5.0
0.0721,26,2.8
2.222,30,5.1
4.6943,17,4.4
7.4346000000000005,24,4.9
8.851700000000001,13,4.3
5.1288,9,3.9
5.1695,12,5.1
1.1128,5,4.1
8.459299999999999,49,3.2
5.9478,20,0.7
2.9595,13,6.0
0.30910000000000004,5,4.2
0.26439999999999997,8,2.0
4.6523,9,9.2
2.9939,12,7.6
10.0061,20,5.3
0.0,13,7.4
2.5071,9,4.2
4.3142,28,0.2
0.331,37,6.6
6.0301,17,8.7
8.1945,20,4.0
3.8167,10,11.8
0.0,34,2.7
2.3501999999999996,8,8.1
0.2333,15,4.1
3.6961999999999997,11,2.5
2.0237,5,2.4
4.9435,23,5.1
3.0436,8,7.6
3.4783000000000004,49,2.5
3.0714,7,7.6
7.3467,42,7.0
0.6069,54,4.5
0.3949,36,5.0
1.3382,12,2.9
0.6543,5,7.9
2.9198000000000004,8,3.5
6.1471,10,7.6
0.7861,14,8.7
0.0,13,7.3
1.6705,7,11.4
2.1265,6,7.2
4.7682,15,7.2
5.4392,20,5.9
7.8582,18,2.7
0.4737,4,4.6
5.6208,20,4.2
3.0756,13,7.9
0.0,3,8.0
6.6006,42,9.2
2.2586999999999997,5,0.3
4.2592,20,3.5
2.5421,9,5.0
3.5103,12,9.3
3.8236999999999997,13,4.5
2.5923000000000003,7,9.2
12.2582,20,4.6
1.0826,31,9.2
8.7115,24,4.2
8.7008,27,2.7
2.6809000000000003,45,3.8
12.1629,21,6.6
5.0215,18,8.5
5.793100000000001,16,4.7
8.1377,14,2.8
0.0023,13,10.4
2.5029,9,2.6
2.0788,8,8.3
4.285,17,4.5
2.4083,12,2.9
5.6581,14,4.7
8.1356,22,8.0
15.8455,15,8.6
0.44439999999999996,22,10.2
3.8855,11,9.0
3.0265,12,5.5
7.3443000000000005,20,7.6
0.0172,24,6.6
7.0573999999999995,18,5.5
3.1791,26,6.1
0.4112,8,3.8
3.9613,27,1.3
7.453600000000001,38,6.5
1.8989,11,3.9
1.2209,6,4.6
9.229299999999999,15,6.4
6.003100000000001,8,9.0
5.3865,26,6.1
6.498399999999999,15,7.1
1.418,12,6.5
8.7864,28,4.6
4.0623000000000005,22,9.4
4.291399999999999,25,0.5
3.4954,14,4.7
4.0255,29,7.3
3.2423,11,11.0
1.4749,4,6.1
17.8763,34,0.8
0.0,27,7.9
2.9294000000000002,15,6.0
0.8305,16,6.3
4.5236,11,4.5
13.353200000000001,30,5.0
1.9696,40,7.5
0.0,7,4.3
2.2995,12,8.2
2.8563,24,4.3
3.4476,7,3.2
1.1970999999999998,10,11.3
0.0,0,4.7
4.8982,18,3.8
0.0,2,5.0
8.992899999999999,44,6.4
5.293699999999999,18,12.8
3.0236,11,7.8
1.9024,49,7.5
3.351,5,3.6
1.2435999999999998,8,3.5
3.9187,17,4.6
11.7155,26,11.9
8.2017,25,4.2
3.2774,18,4.5
3.5951,20,5.9
1.7785,7,11.4
7.263199999999999,20,7.5
15.342,37,3.7
6.6323,27,5.2
7.5046,17,2.7
0.0,7,5.6
5.3495,40,11.3
4.6896,21,2.0
0.5478999999999999,48,5.9
2.6473,6,1.8
0.0,2,11.5
1.0145,4,3.4
0.7737999999999999,20,5.9
0.0,5,4.1
1.4481,54,1.1
2.8823000000000003,14,8.4
5.773,17,2.6
0.9856,42,6.5
7.144,17,1.5
0.14880000000000002,25,8.8
10.068299999999999,49,3.0
0.007,10,2.6
4.974399999999999,31,4.0
2.7658,7,2.9
10.667200000000001,17,11.9
0.9142,17,8.3
0.245,44,4.3
0.8266,59,4.3
0.5091,27,6.8
1.6939000000000002,7,3.1
2.9747,39,8.0
0.0116,32,7.8
7.3355,32,5.1
4.9487,19,8.7
2.3623000000000003,4,7.4
5.7153,29,8.2
2.3949000000000003,7,5.3
1.3575,7,3.7
6.3084,25,3.0
2.9867,13,4.2
6.2463,16,6.3
1.8559,5,8.8
5.5942,39,9.4
11.5211,24,5.3
4.5515,17,6.3
5.8155,21,6.4
13.3585,40,7.0
1.2064000000000001,21,6.4
1.3819000000000001,8,6.6
0.571,43,2.7
7.4008,13,5.1
2.3005999999999998,17,9.0
5.2519,34,6.7
9.7287,59,2.7
26.9019,30,4.7
8.8058,17,7.8
8.2311,42,11.4
5.1689,13,0.2
11.096200000000001,24,3.1
0.0,6,8.3
1.4068,43,1.3
2.6213,11,7.6
0.6017,7,11.9
5.2287,14,2.1
0.1764,7,1.2
6.2855,18,3.4
0.0,7,6.7
1.1035,3,9.5
5.950699999999999,26,4.5
6.9043,20,3.9
6.8119,17,4.7
8.0575,53,4.2
3.655,5,8.9
8.4222,18,7.3
3.1201999999999996,51,3.5
2.8735999999999997,7,0.5
5.598,16,4.1
10.9465,27,2.5
0.8637999999999999,9,10.1
5.4078,17,9.5
3.7759,6,3.5
0.0,0,9.2
4.824,58,8.2
0.023899999999999998,16,5.8
0.0,25,6.0
3.7163000000000004,8,8.4
2.6711,27,4.6
2.9255,13,2.7
1.3871,10,1.4
5.1185,17,10.6
2.7662,22,6.3
2.3101,12,4.0
7.5282,12,7.0
8.414399999999999,14,7.8
2.3169,10,8.1
9.8858,26,5.1
0.41919999999999996,18,11.4
2.7786999999999997,11,6.3
3.0503,5,8.3
2.7609,32,3.2
1.9845,6,6.1
0.0179,33,5.1
5.153899999999999,12,4.7
1.5025,5,7.7
1.5238,8,8.3
2.7403000000000004,7,2.2
6.5263,22,1.3
6.3596,20,4.4
0.0,11,3.9
0.0,0,4.8
5.396,12,3.9
4.8443000000000005,17,2.7
1.8827,8,5.7
5.922899999999999,16,4.4
7.8104,11,3.8
3.5889,15,5.1
1.1482999999999999,24,4.0
4.899100000000001,11,4.7
0.0,4,9.3
6.627800000000001,26,3.4
2.6746,10,3.5
6.1918999999999995,38,6.1
0.0,7,4.2
6.1434,15,4.9
4.6523,18,4.7
6.6943,16,4.6
4.0327,22,9.5
7.1842,20,8.7
10.7301,18,11.9
1.7021,12,8.5
0.9038999999999999,58,8.6
0.1006,17,10.2
0.0134,7,8.6
8.625,22,4.5
1.4875999999999998,6,9.0
1.1945,5,10.1
7.1923,14,4.6
7.021199999999999,18,9.2
3.736,7,6.9
0.0,0,5.2
11.6439,24,7.2
0.8756,3,3.5
6.6475,44,2.6
5.1116,14,4.2
0.0,9,5.1
2.7176,39,7.3
4.9705,12,1.4
1.9645,17,5.0
0.7565,8,8.1
3.7264,13,8.1
4.338,19,11.4
9.9395,21,5.1
0.306,4,4.4
5.3335,9,6.3
1.046,3,6.2
8.9338,21,5.4
2.6302,19,10.3
3.622,41,11.9
1.2577,6,5.9
6.5779,18,3.2
5.7781,17,4.3
5.2843,10,4.7
2.6851,18,7.8
4.7634,25,3.2
0.0046,12,9.5
0.0264,22,3.6
16.3768,57,8.9
1.8725999999999998,21,6.7
3.3788,11,8.0
7.1404,17,4.3
7.0583,26,1.3
5.9138,8,4.5
4.211399999999999,18,4.6
2.0037000000000003,35,8.7
7.5135,36,2.8
6.3467,8,6.9
6.7364,16,8.8
4.480600000000001,18,1.9
3.8606,16,10.1
2.4522,10,3.4
5.1989,12,5.2
15.303700000000001,50,3.9
8.2294,20,4.5
0.8466,5,10.0
1.9154,5,9.4
2.4275,9,4.4
2.867,12,5.1
0.0569,3,4.3
3.3928000000000003,13,4.2
0.025,16,8.5
4.1502,21,1.8
3.7704,16,4.1
0.0819,5,8.2
3.278,24,7.6
6.9195,14,2.5
4.1466,14,11.2
6.927,9,2.5
3.2577,7,8.7
0.0052,7,5.6
2.8745,24,9.2
0.0,9,8.7
2.7015,6,4.7
6.6958,30,7.8
3.7781,13,5.1
3.7038,30,3.5
3.7687,14,4.0
2.8585,38,4.9
13.0079,29,2.4
0.8699,3,5.2
10.4312,0,1.5
6.7876,16,11.6
4.0083,12,6.5
3.3293000000000004,39,3.6
12.882,28,4.6
0.39230000000000004,56,4.7
4.315600000000001,16,4.7
0.6641,6,4.1
5.4298,34,4.3
6.4387,31,2.6
3.5699,38,2.7
0.5939,38,10.5
3.6535,31,4.7
6.8963,21,2.5
2.9884,30,5.3
0.6925,30,3.6
0.0003,21,3.2
7.2902,2,10.0
6.0301,14,3.3
0.4244,35,6.6
6.4995,30,4.7
3.9079,26,4.8
10.7879,37,4.9
7.0465,49,5.3
4.6055,14,1.4
6.3663,35,9.3
0.0021000000000000003,17,8.3
6.9075,14,12.1
5.0919,19,8.9
1.6002,10,6.0
1.1912,9,7.9
9.1706,52,12.4
0.1554,5,10.4
2.3983000000000003,16,4.3
5.4512,34,5.5
7.5408,25,8.6
5.520899999999999,14,6.0
16.0508,1,2.0
5.9574,34,7.0
7.9162,18,7.1
2.7554000000000003,20,10.2
2.6966,9,1.3
1.5407,5,6.5
0.0275,16,4.3
5.0835,16,6.8
4.9989,20,8.3
2.9744,15,4.2
6.3506,17,1.0
2.4984,12,6.1
1.3654000000000002,7,5.2
3.5642,24,4.4
0.1691,21,1.0
3.5768,7,2.3
0.0003,32,3.6
4.8849,21,4.7
1.5772,4,9.4
6.397,15,4.6
0.0031,40,3.8
8.0,20,0.3
4.4684,13,5.0
2.356,5,3.6
12.827,19,6.9
3.9388,28,4.2
1.4755,54,5.0
2.8454,9,11.9
0.5561,43,5.1
4.8263,12,8.2
3.3413000000000004,9,4.2
6.4429,20,8.7
2.2959,14,7.5
3.4981999999999998,53,5.0
0.0,1,5.0
1.1455,8,5.0
7.431,18,3.1
12.576,33,10.3
2.9754,11,6.1
0.0162,28,2.1
3.3319,26,2.6
6.8878,39,7.6
3.3849,9,7.5
0.0499,12,9.2
3.8339000000000003,17,4.3
5.1624,29,7.8
6.989,14,3.0
2.2979000000000003,10,4.9
0.5045,56,10.1
3.9971,28,4.1
9.6418,41,5.8
2.322,4,5.1
1.4985,6,2.6
1.1199000000000001,19,3.6
11.1618,21,7.5
6.85,17,5.9
3.1858,11,3.8
3.2323000000000004,16,3.3
2.3133000000000004,15,3.9
6.5187,24,2.6
2.7762,9,2.9
0.19269999999999998,11,8.0
6.956300000000001,56,4.7
6.937600000000001,13,5.8
4.8062,47,4.1
2.1225,8,1.5
13.9026,37,7.8
5.4808,19,7.9
4.1399,25,2.4
7.419,21,5.8
7.8167,24,5.2
0.0,6,2.6
0.7962,43,5.4
7.5931999999999995,13,5.0
6.2271,10,6.1
9.9941,37,6.4
2.1601,8,10.3
0.7908,6,4.6
6.3975,25,6.7
8.1777,30,6.4
7.5234,12,6.2
2.7469,9,3.7
7.7135,26,2.7
1.1045,38,2.0
1.6950999999999998,15,9.3
0.5907,34,7.4
5.6411999999999995,21,9.4
1.2330999999999999,7,5.7
0.0,18,4.4
3.5368000000000004,17,7.8
2.7325999999999997,13,9.2
1.3120999999999998,4,12.2
9.099,25,7.7
0.3387,29,0.8
6.2148,16,4.7
0.3758,19,5.8
0.31860000000000005,4,6.0
2.6696999999999997,17,9.3
10.2335,37,7.5
0.0058,4,8.0
2.5321,16,3.7
4.4787,32,5.0
1.4989000000000001,7,4.3
1.3912,45,2.7
8.842600000000001,20,7.4
8.7569,30,2.6
5.6064,21,4.5
5.0996999999999995,19,11.3
1.1315,47,8.3
3.9939,25,9.3
3.09,16,14.0
2.9985,8,9.0
0.0,0,12.2
6.406,16,4.8
7.5823,17,10.6
3.0914,7,0.5
0.35769999999999996,6,9.3
4.0919,15,4.9
0.0006,12,2.6
4.405399999999999,13,5.9
0.1641,36,5.8
8.9229,25,6.6
0.0,6,6.0
10.614600000000001,29,4.5
8.1835,16,2.6
5.1792,37,13.6
5.4737,38,6.4
3.9945,19,8.1
0.7775,12,12.7
2.2263,31,14.4
1.9005,9,5.9
4.9627,21,3.0
5.349600000000001,25,3.4
6.083699999999999,6,4.3
2.2511,10,6.9
2.2698,9,3.8
4.2245,8,5.3
7.7316,20,7.6
4.5037,8,12.2
6.9916,15,4.1
5.8071,26,6.3
4.0167,15,5.3
5.092,8,4.0
6.371899999999999,14,8.5
5.6976,17,9.2
4.3404,11,7.2
3.2136,10,10.4
1.72,8,9.6
5.322100000000001,18,5.1
2.2808,42,10.1
6.7059,14,3.4
4.8359,16,4.9
6.3053,21,11.4
10.0183,12,0.2
8.457,21,4.9
14.4758,57,6.1
2.5128000000000004,8,4.5
4.8711,15,4.2
0.0541,9,10.2
7.1656,14,3.9
15.816799999999999,38,7.9
5.224399999999999,24,8.6
5.2595,17,3.8
3.8266999999999998,9,5.7
1.3388,10,8.6
2.7514000000000003,18,7.9
4.368,15,5.1
2.3534,6,8.7
3.1708000000000003,13,4.7
1.4319000000000002,11,7.5
1.5315999999999999,9,2.3
1.9779,18,5.7
3.5456999999999996,9,12.5
2.5964,10,5.2
0.0,0,4.7
11.1459,24,8.5
3.9951999999999996,11,10.3
7.9685,23,5.9
2.9506,13,5.1
9.415899999999999,40,8.1
4.5361,17,7.3
0.0014,28,9.0
3.9949,15,5.7
8.529,14,5.8
3.2725999999999997,15,0.1
4.161,14,12.2
1.0242,13,4.2
0.015300000000000001,39,6.3
7.2238,17,4.4
3.1329000000000002,44,5.3
7.047,28,2.6
6.9619,16,5.1
1.0834000000000001,8,6.4
3.7843,13,4.6
0.8506,6,5.2
1.1689,8,7.8
2.7759,49,0.6
10.626100000000001,15,6.5
7.3423,15,5.3
5.3265,16,8.1
0.003,4,3.6
3.5023,9,10.2
1.6318,15,2.6
1.9928,6,2.3
4.854100000000001,9,10.8
8.350100000000001,33,2.6
0.0,8,8.1
2.7615,8,5.5
0.0048,2,4.0
3.4596,15,10.6
0.012199999999999999,12,4.5
5.4554,20,4.9
2.5304,7,9.4
13.6385,35,6.4
0.0016,29,4.1
5.2343,12,7.0
2.3485,7,2.6
2.1290999999999998,7,5.4
3.9377,22,2.1
3.9378,22,4.2
6.4913,41,6.0
0.7209,20,4.9
5.7372,10,6.5
0.0011,3,6.3
2.9394,17,9.3
2.3248,23,4.2
2.7885999999999997,19,5.5
8.8071,1,4.6
9.712,41,4.6
3.1050999999999997,11,10.5
3.7327,36,4.4
10.7219,43,10.0
1.0172,6,8.8
8.3098,51,1.0
8.3173,17,4.9
4.2747,8,2.7
7.4066,30,1.4
5.6573,12,5.8
5.5703000000000005,50,4.9
0.004,48,3.1
9.7938,26,5.1
5.555899999999999,22,2.6
6.3655,21,2.8
0.0026,19,3.7
3.5493,12,3.9
8.241,33,5.1
5.7068,10,2.6
1.714,6,9.3
10.5718,22,3.9
4.517,35,7.7
2.715,22,6.3
0.22419999999999998,14,2.4
4.0053,21,5.2
5.2701,17,6.0
5.4764,14,4.6
1.4352,25,7.7
1.4265,10,6.6
8.6554,26,3.9
2.5233000000000003,7,2.7
7.7743,27,0.4
4.4227,13,0.7
7.896100000000001,21,5.1
3.2949,35,3.0
9.7687,12,9.2
2.2607,10,8.7
3.132,14,6.4
3.9525,15,5.1
1.0777999999999999,10,8.3
4.3702,10,8.3
0.0,3,4.4
5.4684,14,10.3
5.1669,14,8.9
9.889100000000001,28,3.4
0.0,5,4.6
2.6209000000000002,7,7.2
3.988,13,7.4
2.9617,27,2.9
9.0275,33,6.5
5.722899999999999,18,7.9
6.6022,18,4.6
3.4195,9,3.6
2.9741999999999997,12,8.0
5.639,22,1.5
6.8339,5,4.7
9.5572,32,2.1
3.443,11,2.7
7.972899999999999,23,3.6
4.5568,23,2.8
6.4188,17,7.7
4.6951,15,4.2
3.2959,52,3.7
0.6149,55,4.5
9.5875,15,5.3
2.3813,10,6.4
13.2125,42,11.3
11.9461,26,4.1
0.013099999999999999,17,4.9
2.1601,7,3.1
4.4625,13,0.5
3.4133,35,2.2
4.634399999999999,34,4.3
4.0466999999999995,48,7.4
5.9917,15,5.2
0.2029,25,5.8
3.3596,27,9.3
13.2962,19,2.3
4.3019,11,7.0
2.8779,12,1.1
4.8335,14,6.5
0.0296,1,7.8
1.9837,32,5.7
0.0,1,4.4
7.544,29,6.5
7.060899999999999,18,4.2
7.8713999999999995,2,2.7
3.8308,7,4.4
7.5912,18,4.3
1.6909,5,8.7
2.4843,9,8.8
2.0046,12,5.2
0.0,17,9.2
1.6954,3,8.6
8.1941,18,4.5
0.5816,59,5.6
11.9709,28,4.6
6.8253,55,8.5
5.9683,14,14.4
5.2246999999999995,24,4.3
6.5095,14,5.2
22.6,24,8.7
10.055399999999999,16,6.5
1.6028,14,5.0
2.7279,9,1.4
5.4413,16,8.9
0.005,9,9.3
4.7013,27,3.6
0.0,0,2.7
2.6068000000000002,15,1.5
8.4022,25,3.8
0.0,7,7.8
4.3437,10,6.6
3.2211,11,1.3
2.0744000000000002,7,6.4
0.5458,21,5.5
10.2189,23,6.4
11.290899999999999,34,3.4
3.5256,38,4.0
1.4358,9,4.0
0.0,26,6.8
4.059699999999999,11,5.8
12.342600000000001,26,9.4
2.4253,14,4.6
3.2854,7,5.2
3.8916,14,5.0
6.6475,22,2.9
3.9458,13,0.3
2.802,9,7.5
0.5717000000000001,9,2.0
5.3473999999999995,16,9.2
11.4936,20,8.0
4.0239,16,6.6
3.1126,19,1.5
10.2425,23,9.5
10.274700000000001,43,2.9
8.069600000000001,20,4.8
0.0,5,2.9
7.25,28,0.2
9.1754,17,4.1
10.9472,17,6.3
4.426,21,5.0
2.9837,9,3.8
6.9007,16,1.2
5.5888,22,5.0
4.950399999999999,21,8.3
10.4438,30,2.3
4.191,13,5.2
1.8283,6,3.9
8.2653,36,4.7
0.5106,5,9.2
4.0515,13,11.5
4.142600000000001,6,6.6
3.6973000000000003,43,4.8
3.2265,29,10.7
6.3143,13,5.1
4.448,11,4.7
2.6071,19,4.6
2.594,8,4.1
0.07809999999999999,37,7.3
11.2751,23,3.1
7.2077,29,2.6
3.7737,20,6.0
2.6980999999999997,10,8.1
2.0679000000000003,16,9.6
5.6496,16,1.9
3.4061999999999997,46,7.8
15.1403,36,7.4
6.4081,11,6.4
1.0562,4,7.2
8.351600000000001,20,4.7
1.5262,7,8.3
0.0,8,8.1
5.8273,15,6.6
2.0547,6,5.3
3.2746,12,5.2
6.8225,23,2.0
8.1878,48,5.8
0.0101,8,2.7
6.4016,22,4.7
2.5216999999999996,11,1.9
10.2085,17,12.1
2.0576,10,2.2
0.33080000000000004,59,11.9
5.1545,22,3.3
0.8248,3,5.9
1.7167999999999999,11,4.4
1.542,41,8.1
0.0018,23,2.6
7.626600000000001,16,0.8
0.010199999999999999,24,9.1
2.4722,22,2.9
0.353,11,3.6
0.0,27,8.9
2.4044,5,8.1
3.8249,57,8.2
3.6964,7,6.0
9.5236,42,4.7
0.4678,9,8.8
2.2205,8,3.8
1.3283,27,6.4
7.7627,16,2.6
1.4892,56,0.3
0.0,9,4.7
4.5886000000000005,16,6.6
0.06709999999999999,31,7.6
3.5695,11,3.2
3.9535,23,4.4
8.905700000000001,15,4.4
7.1791,14,11.7
5.9676,12,2.8
1.5224000000000002,9,7.3
1.4162000000000001,7,3.7
6.4775,37,5.8
11.7926,39,1.0
7.352600000000001,22,7.7
9.5308,28,6.1
4.1398,14,4.5
2.9704,11,5.1
0.0,3,3.7
2.8413000000000004,21,5.2
3.7576,6,4.6
3.3434,30,12.7
14.7516,27,5.0
0.6165,3,1.6
2.142,5,3.2
4.5127,14,2.6
1.3212000000000002,38,6.4
6.7677,12,6.4
6.030399999999999,16,11.6
3.2108000000000003,12,0.3
8.922799999999999,25,4.3
3.1073000000000004,53,2.7
1.113,49,8.7
3.6976,37,11.5
4.9995,23,9.8
5.9036,18,4.0
7.889399999999999,21,2.2
1.109,27,6.7
4.2548,12,12.8
3.2451,56,4.6
1.6105,9,2.6
1.9421,7,4.9
3.5943,8,2.8
1.0639,38,4.5
3.6437,14,11.3
2.4168000000000003,16,10.3
0.0,0,7.0
0.0,0,7.1
7.0688,31,2.7
0.0,2,7.4
0.0,1,5.0
5.5796,11,14.1
5.9699,35,2.1
6.5908999999999995,18,2.7
2.9534000000000002,23,1.6
6.2,29,3.9
7.8558,11,9.5
5.5308,15,3.8
0.15109999999999998,11,4.4
3.5448000000000004,19,7.3
4.4748,9,4.5
6.6244,29,1.2
0.0439,17,9.5
5.8428,40,5.5
1.2419,7,4.2
0.3891,40,5.0
0.8987999999999999,29,11.2
16.1148,24,3.4
12.4499,58,5.4
2.0895,6,3.8
4.8534,40,3.7
6.148,29,5.0
4.6389,16,7.5
0.9732000000000001,36,5.1
8.1832,20,5.2
0.124,4,1.7
2.0645,7,3.6
4.4112,32,4.4
0.0664,16,6.6
5.6946,29,8.2
0.0,1,6.0
2.4098,29,6.7
2.3208,51,11.3
0.7758999999999999,2,9.2
2.0686,17,7.8
1.6572,10,8.7
16.9396,24,4.2
5.709,13,9.2
5.211600000000001,8,7.1
3.5526999999999997,9,4.6
0.0,26,1.2
4.5956,22,3.7
3.3676,18,4.5
5.682,16,9.4
2.0056,37,10.4
1.6796,14,8.4
0.0,3,5.3
3.1869,15,7.7
1.3285,9,5.0
3.6419,13,8.9
3.6934,14,5.6
6.3889,12,6.0
6.2428,24,5.3
0.2978,8,2.6
0.1434,59,5.1
1.4902,43,3.9
1.3585999999999998,50,0.0
3.6736,8,3.8
7.1885,15,7.1
0.4157,26,4.4
0.0,2,2.7
0.001,22,8.8
0.0,3,7.6
2.2506999999999997,19,5.4
0.0,20,5.2
0.8646,22,4.3
5.1127,9,3.8
8.2025,28,5.9
4.1413,19,7.5
0.019399999999999997,11,4.3
1.1103,40,4.5
0.0,3,6.1
5.4275,51,2.7
3.2638000000000003,15,1.1
0.045399999999999996,33,9.2
8.363100000000001,14,4.9
12.0963,10,9.2
2.8358000000000003,11,2.9
6.6922,12,7.6
8.113100000000001,53,12.7
3.218,18,2.9
6.198300000000001,14,6.7
0.0,6,7.3
4.5939,15,1.8
1.65,4,9.0
6.5847,17,6.9
4.1371,16,8.9
7.832199999999999,11,7.6
0.8271000000000001,3,5.2
9.9718,30,3.2
0.1458,55,5.4
9.483600000000001,18,5.2
6.8016000000000005,9,8.3
6.4863,18,4.3
0.0,3,9.5
0.0,5,7.8
4.594600000000001,15,4.3
8.9368,21,4.6
2.1393,9,7.7
0.0195,14,4.0
4.376399999999999,14,4.3
2.2064,29,7.5
0.6052000000000001,11,5.3
5.4822,14,7.4
4.580100000000001,56,8.8
2.1980999999999997,9,6.3
5.6463,20,12.9
2.9863000000000004,11,4.2
14.9847,32,5.4
3.5243,21,8.1
2.9581,14,4.9
0.36310000000000003,4,11.6
0.2591,3,5.0
1.7130999999999998,5,3.4
2.0137,13,4.7
0.7484,2,4.7
6.1247,17,5.2
4.1723,55,4.6
3.1662,17,2.0
0.8652000000000001,17,3.8
1.4567999999999999,34,9.6
5.4945,10,6.0
1.5512000000000001,8,7.9
1.691,16,9.3
4.4102,17,4.8
1.3936,7,7.8
7.536899999999999,27,6.6
10.0275,16,8.2
1.3462,52,1.7
1.5789000000000002,4,4.0
5.5618,11,2.3
1.7177,8,7.1
6.671600000000001,13,1.3
3.9174,22,6.6
3.3813,10,4.9
3.5132,14,8.0
10.375200000000001,22,8.9
4.1228,16,4.9
3.9323,10,5.7
1.1553,24,4.2
2.1541,18,10.0
4.7258000000000004,18,4.7
4.6806,52,7.9
3.2431,22,6.1
3.8165999999999998,10,2.8
8.220600000000001,13,1.3
4.1387,15,2.0
2.6055,11,6.5
5.9212,34,5.1
0.1087,49,8.9
7.2062,17,6.6
6.5505,10,3.4
1.5695999999999999,17,0.6
5.9215,25,4.3
2.5622,12,5.9
2.9024,11,5.8
0.2823,1,10.4
8.7825,22,2.7
10.385299999999999,6,4.7
5.3151,17,4.2
4.2076,11,4.2
6.5893999999999995,16,6.4
6.926699999999999,18,4.0
2.8752,15,4.1
12.3077,25,4.7
3.4354,25,11.3
5.7452,15,7.9
2.0616,8,4.0
8.1691,15,3.7
6.6173,8,1.6
12.2971,10,5.7
11.693,3,5.8
7.3134,24,8.7
27.4421,12,8.0
0.872,14,7.7
2.6529000000000003,6,3.5
0.0,4,7.6
18.8458,20,7.3
4.1389,18,6.2
